OID,facility_c,facility_i,facility_t,facility_n,sys_loc_co,loc_name,loc_type,loc_type_2,well_statu,geologic_u,depth_of_w,bottom_of_,surf_elev,latest_sam,number_of_,result_cou,non_detect,detect_bel,exceedance,exceedan_1,exceedan_2,exceedan_3,exceedan_4,exceedan_5,exceedan_6,detect_b_1,detect_b_2,detect_b_3,detect_b_4,detect_b_5,latitude,longitude,eda_url,data_downl,moving_avg
3164,SR0001491,43625976.0,Superfund,East Metro PFAS,698190, ,Well,Well-Domestic,Active,Jordan,0.0,865.0,865,2017-11-21,1.0,14.0,12.0,2.0,0.0,0.05, , , , , ,375-22-4; 375-22-4,Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA),.37 ug/L; .37 ug/L,.05; .05,11/21/2017,44.846005,-92.976388,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=698190,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=698190,1.1428571428571428
5105,SR0001491,43625976.0,Superfund,East Metro PFAS,519090, ,Well,Well-Domestic,Active,Prairie du Chien-Jordan,320.0,601.0,921,2017-11-21,3.0,56.0,16.0,2.0,0.0,0.02, , , , , ,375-22-4; 375-22-4,Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA),.12 ug/L; .12 ug/L,.02; .02,11/21/2017,44.85668,-92.916645,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=519090,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=519090,0.8571428571428571
16874,SR0000055,1449.0,Superfund,Oakdale Dump Sites,569799, ,Well,Well-Domestic,Active,Jordan,255.0,0.0, ,2017-11-21,1.0,14.0,4.0,4.0,4.0,11392.41,11/21/2017,45298-90-6; 45298-90-6; 335-67-1; 335-67-1,Perfluorooctanesulfonate (PFOS); Perfluorooctanesulfonate (PFOS); Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA),.12 ug/L; .12 ug/L; .09 ug/L; .09 ug/L,52.17; 52.17; 11392.41; 11392.41,375-22-4; 375-22-4; 307-24-4; 307-24-4,Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorohexanoic acid (PFHxA); Perfluorohexanoic acid (PFHxA),.38 ug/L; .38 ug/L; .016 ug/L; .016 ug/L,.05; .05; .08; .08,11/21/2017,44.962582,-92.829129,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=569799,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=569799,0.5714285714285714
11373,SR0000365,31373698.0,Superfund,3M Woodbury,257233,257233,Well,Well-Other, , ,0.0,0.0, ,2017-11-21,5.0,84.0,12.0,4.0,0.0,0.19, , , , , ,375-22-4; 375-22-4; 307-24-4; 307-24-4,Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorohexanoic acid (PFHxA); Perfluorohexanoic acid (PFHxA),1.3 ug/L; 1.3 ug/L; .011 ug/L; .011 ug/L,.19; .19; .06; .06,11/21/2017,44.842154,-92.903601,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=257233,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=257233,0.8571428571428571
13027,SR0001491,43625976.0,Superfund,East Metro PFAS,257233, ,Well,Well-Domestic, , ,150.0,775.0,924.9836254,2017-11-21,5.0,84.0,12.0,4.0,0.0,0.19, , , , , ,375-22-4; 375-22-4; 307-24-4; 307-24-4,Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorohexanoic acid (PFHxA); Perfluorohexanoic acid (PFHxA),1.3 ug/L; 1.3 ug/L; .011 ug/L; .011 ug/L,.19; .19; .06; .06,11/21/2017,44.842833,-92.902772,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=257233,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=257233,1.1428571428571428
689,SR0000365,31373698.0,Superfund,3M Woodbury,698190,Hieserich MH,Well,Well,Active,Jordan,400.0,0.0, ,2017-11-21,1.0,14.0,12.0,2.0,0.0,0.05, , , , , ,375-22-4; 375-22-4,Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA),.37 ug/L; .37 ug/L,.05; .05,11/21/2017,44.846005,-92.976388,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=698190,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=698190,1.7142857142857142
3846,SR0000365,31373698.0,Superfund,3M Woodbury,257621,257621,Well,Well-Other, , ,0.0,0.0, ,2017-11-21,6.0,112.0,8.0,6.0,2.0,4430.38,11/21/2017,335-67-1; 335-67-1,Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA),.035 ug/L; .035 ug/L,4430.38; 4430.38,45187-15-3; 45187-15-3; 375-22-4; 375-22-4; 307-24-4; 307-24-4,Perfluorobutanesulfonate (PFBS); Perfluorobutanesulfonate (PFBS); Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorohexanoic acid (PFHxA); Perfluorohexanoic acid (PFHxA),.011 ug/L; .011 ug/L; .92 ug/L; .92 ug/L; .03 ug/L; .03 ug/L,.11; .11; .13; .13; .15; .15,11/21/2017,44.833523,-92.91733,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=257621,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=257621,1.1428571428571428
8157,SR0001491,43625976.0,Superfund,East Metro PFAS,257621, ,Well,Well-Domestic, , ,0.0,891.0,890.9088212,2017-11-21,6.0,112.0,8.0,6.0,2.0,4430.38,11/21/2017,335-67-1; 335-67-1,Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA),.035 ug/L; .035 ug/L,4430.38; 4430.38,45187-15-3; 45187-15-3; 375-22-4; 375-22-4; 307-24-4; 307-24-4,Perfluorobutanesulfonate (PFBS); Perfluorobutanesulfonate (PFBS); Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorohexanoic acid (PFHxA); Perfluorohexanoic acid (PFHxA),.011 ug/L; .011 ug/L; .92 ug/L; .92 ug/L; .03 ug/L; .03 ug/L,.11; .11; .13; .13; .15; .15,11/21/2017,44.833527,-92.917334,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=257621,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=257621,1.1428571428571428
2403,SR0001491,43625976.0,Superfund,East Metro PFAS,569799, ,Well,Well-Domestic,Active,Jordan,0.0,900.0,900,2017-11-21,1.0,14.0,4.0,4.0,4.0,11392.41,11/21/2017,45298-90-6; 45298-90-6; 335-67-1; 335-67-1,Perfluorooctanesulfonate (PFOS); Perfluorooctanesulfonate (PFOS); Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA),.12 ug/L; .12 ug/L; .09 ug/L; .09 ug/L,52.17; 52.17; 11392.41; 11392.41,375-22-4; 375-22-4; 307-24-4; 307-24-4,Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorohexanoic acid (PFHxA); Perfluorohexanoic acid (PFHxA),.38 ug/L; .38 ug/L; .016 ug/L; .016 ug/L,.05; .05; .08; .08,11/21/2017,44.962582,-92.829129,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=569799,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=569799,1.2857142857142858
16632,SR0001491,43625976.0,Superfund,East Metro PFAS,597581, ,Well,Well-Domestic,Active,Quaternary Buried Artesian Aquifer,190.0,815.0,1005,2017-11-27,1.0,150.0,150.0,0.0,0.0,0.0, , , , , , , , , , ,44.955564,-93.777256,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=597581,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=597581,1.2857142857142858
7038,SR0000332,33288985.0,Superfund,WAFTA/Nike MSP-70 (DERP FUDS No. E05MN007001),597581, ,Well,Well-Domestic,Active,Quaternary Buried Artesian Aquifer,190.0,815.0,1005,2017-11-27,1.0,150.0,150.0,0.0,0.0,0.0, , , , , , , , , , ,44.955564,-93.777256,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=597581,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=597581,1.0
7815,SW-172,1333.0,Closed Landfill,Paynesville Landfill,436947,OW-207B,Well,Well-Monitoring,Active,Quaternary Water Table Aquifer,15.0,1183.0,1197.5,2017-11-28,15.0,266.0,74.0,2.0,1.0,28.0,11/28/2017,7439-96-5,Manganese,2800 ug/L,28,123-91-1; 7440-38-2,"1,4-Dioxane; Arsenic",.68 ug/L; 2.38 ug/L,.68; .24,11/28/2017,45.363169,-94.691166,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=436947,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=436947,1.5714285714285714
1608,SW-49,1268.0,Closed Landfill,Ironwood Landfill,416155,W-79,Well,Well-Monitoring,Active, ,47.0,1279.0,1326.2,2017-11-29,32.0,324.0,69.0,1.0,0.0,0.63, , , , , ,7439-96-5,Manganese,63 ug/L,.63,05/24/2016,43.623257,-92.373201,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=416155,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=416155,1.8571428571428572
3599,SW-49,1268.0,Closed Landfill,Ironwood Landfill,416154,W-78,Well,Well-Monitoring,Active, ,16.5,1277.0,1293.8,2017-11-29,32.0,188.0,69.0,0.0,0.0,0.0, , , , , , , , , , ,43.62158,-92.371223,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=416154,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=416154,2.4285714285714284
12878,SR0001491,43625976.0,Superfund,East Metro PFAS,1000020468, ,Well,Well-Domestic, , ,0.0,906.0,906.105672,2017-11-30,1.0,14.0,4.0,2.0,6.0,8481.01,11/30/2017,108427-53-8; 108427-53-8; 45298-90-6; 45298-90-6; 335-67-1; 335-67-1,Perfluorohexanesulfonate (PFHxS); Perfluorohexanesulfonate (PFHxS); Perfluorooctanesulfonate (PFOS); Perfluorooctanesulfonate (PFOS); Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA),.021 ug/L; .021 ug/L; .13 ug/L; .13 ug/L; .067 ug/L; .067 ug/L,2.1; 2.1; 56.52; 56.52; 8481.01; 8481.01,375-22-4; 375-22-4,Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA),.33 ug/L; .33 ug/L,.05; .05,11/30/2017,44.965019,-92.833357,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=1000020468,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=1000020468,3.0
11408,SR0001491,43625976.0,Superfund,East Metro PFAS,573601, ,Well,Well-Domestic,Active,St.Peter,210.0,787.0,997,2017-11-30,10.0,294.0,6.0,4.0,6.0,13924.05,11/30/2017,335-67-1; 335-67-1; 45298-90-6; 45298-90-6; 355-46-4; 355-46-4,PFOA; PFOA; PFOS; PFOS; Perfluorohexanesulfonate (PFHxS); Perfluorohexanesulfonate (PFHxS),.11 ug/L; .11 ug/L; .13 ug/L; .13 ug/L; .017 ug/L; .017 ug/L,13924.05; 13924.05; 56.52; 56.52; 1.7; 1.7,375-22-4; 375-22-4; 307-24-4; 307-24-4,PFBA; PFBA; PFHxA; PFHxA,.84 ug/L; .84 ug/L; .023 ug/L; .023 ug/L,.12; .12; .12; .12,11/30/2017,44.980084,-92.93657,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=573601,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=573601,3.7142857142857144
1284,SR0001491,43625976.0,Superfund,East Metro PFAS,1000020473, ,Well,Well-Domestic, , ,0.0,862.0,861.8865105,2017-11-30,1.0,14.0,6.0,2.0,4.0,4556.96,11/30/2017,45298-90-6; 45298-90-6; 335-67-1; 335-67-1,Perfluorooctanesulfonate (PFOS); Perfluorooctanesulfonate (PFOS); Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA),.063 ug/L; .063 ug/L; .036 ug/L; .036 ug/L,27.39; 27.39; 4556.96; 4556.96,375-22-4; 375-22-4,Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA),.21 ug/L; .21 ug/L,.03; .03,11/30/2017,44.940829,-92.809104,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=1000020473,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=1000020473,4.285714285714286
14324,SR0000055,1449.0,Superfund,Oakdale Dump Sites,1000020473, ,Well,Well-Domestic,Active, ,0.0,0.0, ,2017-11-30,1.0,14.0,6.0,2.0,4.0,4556.96,11/30/2017,45298-90-6; 45298-90-6; 335-67-1; 335-67-1,Perfluorooctanesulfonate (PFOS); Perfluorooctanesulfonate (PFOS); Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA),.063 ug/L; .063 ug/L; .036 ug/L; .036 ug/L,27.39; 27.39; 4556.96; 4556.96,375-22-4; 375-22-4,Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA),.21 ug/L; .21 ug/L,.03; .03,11/30/2017,44.940829,-92.809104,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=1000020473,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=1000020473,4.285714285714286
13971,SR0000055,1449.0,Superfund,Oakdale Dump Sites,1000020468, ,Well,Well-Domestic,Active, ,0.0,0.0, ,2017-11-30,1.0,14.0,4.0,2.0,6.0,8481.01,11/30/2017,108427-53-8; 108427-53-8; 45298-90-6; 45298-90-6; 335-67-1; 335-67-1,Perfluorohexanesulfonate (PFHxS); Perfluorohexanesulfonate (PFHxS); Perfluorooctanesulfonate (PFOS); Perfluorooctanesulfonate (PFOS); Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA),.021 ug/L; .021 ug/L; .13 ug/L; .13 ug/L; .067 ug/L; .067 ug/L,2.1; 2.1; 56.52; 56.52; 8481.01; 8481.01,375-22-4; 375-22-4,Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA),.33 ug/L; .33 ug/L,.05; .05,11/30/2017,44.965019,-92.833357,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=1000020468,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=1000020468,4.0
15994,SR0000055,1449.0,Superfund,Oakdale Dump Sites,208801, ,Well,Well-Domestic,Active,Prairie du Chien Group,154.0,0.0, ,2017-11-30,1.0,14.0,8.0,2.0,4.0,3164.56,11/30/2017,45298-90-6; 45298-90-6; 335-67-1; 335-67-1,Perfluorooctanesulfonate (PFOS); Perfluorooctanesulfonate (PFOS); Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA),.031 ug/L; .031 ug/L; .025 ug/L; .025 ug/L,13.48; 13.48; 3164.56; 3164.56,375-22-4; 375-22-4,Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA),.22 ug/L; .22 ug/L,.03; .03,11/30/2017,44.939801,-92.824824,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=208801,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=208801,4.0
