Join_Count,TARGET_FID,facility_c,facility_i,facility_t,facility_n,sys_loc_co,loc_name,loc_type,loc_type_2,well_statu,geologic_u,depth_of_w,bottom_of_,surf_elev,latest_sam,number_of_,result_cou,non_detect,detect_bel,exceedance,exceedan_1,exceedan_2,exceedan_3,exceedan_4,exceedan_5,exceedan_6,detect_b_1,detect_b_2,detect_b_3,detect_b_4,detect_b_5,latitude,longitude,eda_url,data_downl,GNIS_FEATU,FEATURE_NA,CTU_CLASS,COUNTY_GNI,COUNTY_COD,COUNTY_NAM,POPULATION,SHAPE_Leng,Combined_GNIS_IDs,JoinKey
1,4438,SR0001491,43625976.000000000000000,Superfund,East Metro PFAS,162963, ,Well,Well-Domestic,Active,St.Peter,154.000000000000000,788.000000000000000,942,8/23/2024 0:00:00,2.000000000000000,62.000000000000000,19.000000000000000,4.000000000000000,2.000000000000000,683.539999999999964,08/23/2024,335-67-1; 1763-23-1,PFOA; PFOS,.0054 ug/L; .0028 ug/L,683.54; 1.22,375-22-4; 375-73-5; 307-24-4; 355-46-4,PFBA; PFBS; PFHxA; PFHxS,.13 ug/L; .0022 ug/L; .001 ug/L; .007 ug/L,.02; .02; .01; .7,08/23/2024,45.020957000000003,-92.943327999999994,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=162963,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=162963,2395589,Lake Elmo,CITY,659526,82,Washington,13514,36647.448345800003153,2395589_659526,162963_2395589_659526
1,4439,SR0001491,43625976.000000000000000,Superfund,East Metro PFAS,514359, ,Well,Well-Domestic, ,Jordan,255.000000000000000,655.000000000000000,909.61289,3/5/2019 0:00:00,2.000000000000000,225.000000000000000,213.000000000000000,3.000000000000000,9.000000000000000,6582.279999999999745,01/07/2019,108427-53-8; 108427-53-8; 108427-53-8; 45298-90-6; 45298-90-6; 45298-90-6; 335-67-1; 335-67-1; 335-67-1,Perfluorohexane sulfonate; Perfluorohexane sulfonate; Perfluorohexane sulfonate; Perfluorooctane sulfonate; Perfluorooctane sulfonate; Perfluorooctane sulfonate; Perfluorooctanoic acid; Perfluorooctanoic acid; Perfluorooctanoic acid,.011 ug/L; .011 ug/L; .011 ug/L; .047 ug/L; .047 ug/L; .047 ug/L; .052 ug/L; .052 ug/L; .052 ug/L,1.1; 1.1; 1.1; 20.43; 20.43; 20.43; 6582.28; 6582.28; 6582.28,375-22-4; 375-22-4; 375-22-4,Perfluorobutanoic acid; Perfluorobutanoic acid; Perfluorobutanoic acid,.38 ug/L; .38 ug/L; .38 ug/L,.05; .05; .05,01/07/2019,44.975442000000001,-92.803954000000004,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=514359,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=514359,665966,West Lakeland,TOWNSHIP,659526,82,Washington,3941,24495.634817300000577,665966_659526,514359_665966_659526
1,4440,SR0001491,43625976.000000000000000,Superfund,East Metro PFAS,1000025344, ,Well,Well-Domestic,Active, ,0.000000000000000,0.000000000000000,957,5/25/2022 0:00:00,2.000000000000000,99.000000000000000,48.000000000000000,9.000000000000000,9.000000000000000,1392.410000000000082,05/25/2022,108427-53-8; 108427-53-8; 108427-53-8; 45298-90-6; 45298-90-6; 45298-90-6; 335-67-1; 335-67-1; 335-67-1,Perfluorohexanesulfonate (PFHxS); Perfluorohexanesulfonate (PFHxS); Perfluorohexanesulfonate (PFHxS); Perfluorooctanesulfonate (PFOS); Perfluorooctanesulfonate (PFOS); Perfluorooctanesulfonate (PFOS); Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid,.016 ug/L; .016 ug/L; .016 ug/L; .003 ug/L; .003 ug/L; .003 ug/L; .011 ug/L; .011 ug/L; .011 ug/L,1.6; 1.6; 1.6; 1.3; 1.3; 1.3; 1392.41; 1392.41; 1392.41,45187-15-3; 45187-15-3; 45187-15-3; 375-22-4; 375-22-4; 375-22-4; 307-24-4; 307-24-4; 307-24-4,Perfluorobutanesulfonate (PFBS); Perfluorobutanesulfonate (PFBS); Perfluorobutanesulfonate (PFBS); Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorohexanoic acid (PFHxA); Perfluorohexanoic acid (PFHxA),.003 ug/L; .003 ug/L; .003 ug/L; .24 ug/L; .24 ug/L; .24 ug/L; .007 ug/L; .007 ug/L; .007 ug/L,.03; .03; .03; .03; .03; .03; .04; .04; .04,05/25/2022,45.010432000000002,-92.941130000000001,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=1000025344,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=1000025344,2395589,Lake Elmo,CITY,659526,82,Washington,13514,36647.448345800003153,2395589_659526,1000025344_2395589_659526
1,4441,SR0001491,43625976.000000000000000,Superfund,East Metro PFAS,257746, ,Well,Well-Domestic,Sealed, ,0.000000000000000,999.000000000000000,999.2126304,7/24/2021 0:00:00,5.000000000000000,147.000000000000000,72.000000000000000,3.000000000000000,3.000000000000000,151.900000000000006,07/24/2021,335-67-1; 335-67-1; 335-67-1,Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA),.0012 ug/L; .0012 ug/L; .0012 ug/L,151.9; 151.9; 151.9,375-22-4; 375-22-4; 375-22-4,Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA),.031 ug/L; .031 ug/L; .031 ug/L,0; 0; 0,07/24/2021,44.982253000000000,-92.934487000000004,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=257746,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=257746,2395589,Lake Elmo,CITY,659526,82,Washington,13514,36647.448345800003153,2395589_659526,257746_2395589_659526
1,4442,LS0013173,44930588.000000000000000,Petroleum,Esselman Store,797927,MW-11D,Well,Well-Monitoring, , ,0.000000000000000,0.000000000000000, ,5/7/2020 0:00:00,8.000000000000000,1588.000000000000000,211.000000000000000,7.000000000000000,0.000000000000000,0.010000000000000, , , , , ,187022-11-3; 194992-44-4; 142363-53-9; 171262-17-2; 171118-09-5; 152019-73-3; 108-88-3,Acetochlor ESA; Acetochlor OXA; Alachlor ESA; Alachlor OXA; Metolachlor ESA; Metolachlor OXA; Toluene,.0954 ug/L; .173 ug/L; .15 ug/L; .499 ug/L; .0688 ug/L; 2.52 ug/L; .16 ug/L,0; 0; 0; .01; 0; 0; 0,05/07/2020,45.713228999999998,-94.110684000000006,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=797927,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=797927,664935,Mayhew Lake,TOWNSHIP,659450,05,Benton,857,39167.172779200001969,664935_659450,797927_664935_659450
1,4443,LS0013173,44930588.000000000000000,Petroleum,Esselman Store,726468,MW-3S,Well,Well-Monitoring, ,Quaternary Water Table Aquifer,35.000000000000000,0.000000000000000, ,5/6/2020 0:00:00,9.000000000000000,1322.000000000000000,201.000000000000000,16.000000000000000,0.000000000000000,0.450000000000000, , , , , ,106-46-7; 94-75-7; 34256-82-1; 187022-11-3; 194992-44-4; 15972-60-8; 142363-53-9; 171262-17-2; 1912-24-9; 6190-65-4; 759-94-4; 51218-45-2; 171118-09-5; 152019-73-3; 14797-55-8; NO2NO3,"1,4-Dichlorobenzene; 2,4-D; Acetochlor; Acetochlor ESA; Acetochlor OXA; Alachlor; Alachlor ESA; Alachlor OXA; Atrazine; Desethylatrazine; EPTC; Metolachlor; Metolachlor ESA; Metolachlor OXA; Nitrate as N as N; Nitrate/Nitrite as N as N",.11 ug/L; .0287 ug/L; .219 ug/L; .811 ug/L; 1.35 ug/L; .0339 ug/L; .893 ug/L; 2.32 ug/L; 1.36 ug/L; .103 ug/L; .109 ug/L; 2.72 ug/L; 1.99 ug/L; 4.51 ug/L; 1700 ug/L; 2600 ug/L,0; 0; .01; 0; .02; .02; .02; .05; .45; .03; 0; .01; 0; 0; .17; .26,05/06/2020,45.713495000000002,-94.110968000000000,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=726468,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=726468,664935,Mayhew Lake,TOWNSHIP,659450,05,Benton,857,39167.172779200001969,664935_659450,726468_664935_659450
1,4444,SW-57,1272.000000000000000,Closed Landfill,Freeway Landfill,2001000842,FD-SB-A2,Well,Well-Temporary,Sealed, ,0.000000000000000,0.000000000000000,220.665,3/28/2018 0:00:00,1.000000000000000,204.000000000000000,174.000000000000000,27.000000000000000,3.000000000000000,3.400000000000000,03/28/2018,75-01-4; 75-01-4; 75-01-4,Vinyl chloride; Vinyl chloride; Vinyl chloride,.68 ug/L; .68 ug/L; .68 ug/L,3.4; 3.4; 3.4,67-64-1; 67-64-1; 67-64-1; 71-43-2; 71-43-2; 71-43-2; 75-43-4; 75-43-4; 75-43-4; 60-29-7; 60-29-7; 60-29-7; 78-93-3; 78-93-3; 78-93-3; 75-09-2; 75-09-2; 75-09-2; 109-99-9; 109-99-9; 109-99-9; 108-88-3; 108-88-3; 108-88-3; 79-01-6; 79-01-6; 79-01-6,Acetone; Acetone; Acetone; Benzene; Benzene; Benzene; Dichlorofluoromethane; Dichlorofluoromethane; Dichlorofluoromethane; Ethyl ether; Ethyl ether; Ethyl ether; Methyl ethyl ketone; Methyl ethyl ketone; Methyl ethyl ketone; Methylene chloride; Methylene,77 ug/L; 77 ug/L; 77 ug/L; 1.9 ug/L; 1.9 ug/L; 1.9 ug/L; 2.1 ug/L; 2.1 ug/L; 2.1 ug/L; 53 ug/L; 53 ug/L; 53 ug/L; 15 ug/L; 15 ug/L; 15 ug/L; 3.3 ug/L; 3.3 ug/L; 3.3 ug/L; 540 ug/L; 540 ug/L; 540 ug/L; 2.3 ug/L; 2.3 ug/L; 2.3 ug/L; .21 ug/L; .21 ug/L; .21,.03; .03; .03; .95; .95; .95; .11; .11; .11; .27; .27; .27; .04; .04; .04; .66; .66; .66; .9; .9; .9; .03; .03; .03; .53; .53; .53,03/28/2018,44.789845000000000,-93.287212999999994,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=2001000842,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=2001000842,2393472,Burnsville,CITY,659464,19,Dakota,64522,37912.882154899998568,2393472_659464,2001000842_2393472_659464
1,4445,SR0001491,43625976.000000000000000,Superfund,East Metro PFAS,257237, ,Well,Well-Domestic, , ,0.000000000000000,0.000000000000000,899.6292939,11/1/2016 0:00:00,5.000000000000000,98.000000000000000,12.000000000000000,4.000000000000000,0.000000000000000,0.300000000000000, , , , , ,375-73-5; 375-73-5; 375-22-4; 375-22-4,Perfluorobutanesulfonate (PFBS); Perfluorobutanesulfonate (PFBS); Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA),.014 ug/L; .014 ug/L; 2.1 ug/L; 2.1 ug/L,.14; .14; .3; .3,11/01/2016,44.850017000000001,-92.883904000000001,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=257237,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=257237,2393644,Cottage Grove,CITY,659526,82,Washington,41027,48122.863541799997620,2393644_659526,257237_2393644_659526
1,4446,LS0079020,116478854.000000000000000,Petroleum,Gasoline Additive Project,105548, ,Well,Well-Domestic,Active,Quaternary Buried Artesian Aquifer,53.000000000000000,1218.000000000000000,1271.1,6/9/2021 0:00:00,1.000000000000000,70.000000000000000,66.000000000000000,2.000000000000000,0.000000000000000,0.500000000000000, , , , , ,75-27-4; 67-66-3,Bromodichloromethane; Chloroform,.7 ug/L; 9.9 ug/L,.23; .5,06/09/2021,46.126764000000001,-93.595049000000003,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=105548,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=105548,665652,South Harbor,TOWNSHIP,659493,48,Mille Lacs,849,63264.580342300003394,665652_659493,105548_665652_659493
1,4447,SR0000349,1832.000000000000000,Superfund,MDA - Kettle River Creosote,58W0020002, ,Well,Well-Domestic, , ,0.000000000000000,0.000000000000000,1063.26,10/17/2017 0:00:00,1.000000000000000,87.000000000000000,86.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, , , , , , , , , , ,46.116568000000001,-92.872330000000005,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=58W0020002,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=58W0020002,2396533,Sandstone,CITY,659503,58,Pine,2583,24316.687823500000377,2396533_659503,58W0020002_2396533_659503
1,4448,SR0000377,1773.000000000000000,Superfund,St. Louis Park Solvent Plume,165578,W122,Well,Well-Other,Active,St.Peter,239.000000000000000,680.000000000000000,918.58,10/16/2020 0:00:00,50.000000000000000,7956.000000000000000,444.000000000000000,16.000000000000000,0.000000000000000,0.010000000000000, , , , , ,91-57-6; 91-57-6; 91-57-6; 91-57-6; 83-32-9; 83-32-9; 83-32-9; 83-32-9; 92-52-4; 92-52-4; 92-52-4; 92-52-4; 108-88-3; 108-88-3; 108-88-3; 108-88-3,2-Methylnaphthalene; 2-Methylnaphthalene; 2-Methylnaphthalene; 2-Methylnaphthalene; Acenaphthene; Acenaphthene; Acenaphthene; Acenaphthene; Biphenyl; Biphenyl; Biphenyl; Biphenyl; Toluene; Toluene; Toluene; Toluene,.0033 ug/L; .0033 ug/L; .0033 ug/L; .0033 ug/L; .01 ug/L; .01 ug/L; .01 ug/L; .01 ug/L; .0023 ug/L; .0023 ug/L; .0023 ug/L; .0023 ug/L; .96 ug/L; .96 ug/L; .96 ug/L; .96 ug/L,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; .01; .01; .01; .01,10/16/2020,44.932341999999998,-93.352785999999995,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=165578,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=165578,2396500,Saint Louis Park,CITY,659472,27,Hennepin,49786,27165.562444899998809,2396500_659472,165578_2396500_659472
1,4449,SW-1,1246.000000000000000,Closed Landfill,Washington County Landfill,503263, ,Well,Well-Domestic, ,Prairie du Chien Group,120.000000000000000,0.000000000000000, ,8/16/2017 0:00:00,5.000000000000000,105.000000000000000,18.000000000000000,3.000000000000000,0.000000000000000,0.030000000000000, , , , , ,375-22-4; 375-22-4; 375-22-4,Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA),.19 ug/L; .19 ug/L; .19 ug/L,.03; .03; .03,08/16/2017,44.966628000000000,-92.881843000000003,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=503263,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=503263,2395589,Lake Elmo,CITY,659526,82,Washington,13514,36647.448345800003153,2395589_659526,503263_2395589_659526
1,4450,SW-29,1260.000000000000000,Closed Landfill,Kluver Landfill,271712, ,Well,Well-Domestic, , ,80.000000000000000,0.000000000000000, ,6/22/2021 0:00:00,22.000000000000000,1589.000000000000000,81.000000000000000,5.000000000000000,1.000000000000000,1.900000000000000,06/22/2021,7439-96-5,Manganese,190 ug/L,1.9,7440-38-2; 7440-39-3; 7440-42-8; 7439-92-1; 7440-66-6,Arsenic; Barium; Boron; Lead; Zinc,2.2 ug/L; 68 ug/L; 60 ug/L; 6 ug/L; 600 ug/L,.22; .03; .12; .4; .3,06/22/2021,45.958970000000001,-95.327451999999994,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=271712,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=271712,663752,Carlos,TOWNSHIP,659466,21,Douglas,2260,45562.615221799998835,663752_659466,271712_663752_659466
1,4451,SW-58,1273.000000000000000,Closed Landfill,Hopkins Landfill,480120,MW-206,Well,Well-Monitoring,Inactive,Quaternary Water Table Aquifer,18.000000000000000,866.000000000000000,883.96,8/20/1998 0:00:00,3.000000000000000,248.000000000000000,75.000000000000000,3.000000000000000,1.000000000000000,7.700000000000000,08/20/1998,7439-96-5,Manganese,770 ug/L,7.7,7440-38-2; 7440-47-3; 16065-83-1,Arsenic; Chromium; Chromium(III),2.5 ug/L; .54 ug/L; .54 ug/L,.25; .01; 0,08/20/1998,44.908532999999998,-93.414389000000000,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=480120,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=480120,2394417,Hopkins,CITY,659472,27,Hennepin,18608,21196.223854299998493,2394417_659472,480120_2394417_659472
1,4452,SR0000084,1389.000000000000000,Superfund,Baytown Twp Groundwater Cont,273671,3970 OAKGREEN AVE N,Well,Well-NonPubWtrSup, , ,0.000000000000000,0.000000000000000,961.80,9/16/2019 0:00:00,2.000000000000000,136.000000000000000,67.000000000000000,0.000000000000000,1.000000000000000,8.750000000000000,09/16/2019,79-01-6,Trichloroethene (TCE),3.5 ug/L,8.75, , , , , ,45.006233000000002,-92.823023000000006,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=273671,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=273671,663529,Baytown,TOWNSHIP,659526,82,Washington,2115,33754.755747000002884,663529_659526,273671_663529_659526
1,4453,SR0000084,1389.000000000000000,Superfund,Baytown Twp Groundwater Cont,503279, ,Well,Well-Domestic,Active,Jordan,398.000000000000000,634.000000000000000,1032.00,7/17/2019 0:00:00,1.000000000000000,136.000000000000000,134.000000000000000,0.000000000000000,2.000000000000000,5.250000000000000,07/17/2019,79-01-6; 79-01-6,Trichloroethene (TCE); Trichloroethene (TCE),2.1 ug/L; 2.1 ug/L,5.25; 5.25, , , , , ,44.989553999999998,-92.802473000000006,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=503279,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=503279,665966,West Lakeland,TOWNSHIP,659526,82,Washington,3941,24495.634817300000577,665966_659526,503279_665966_659526
1,4454,LS0000464,1560.000000000000000,Petroleum,Captain Kirks,783466,MW-6,Well,Well-Monitoring, , ,12.500000000000000,1290.000000000000000,1302.55,6/10/2013 0:00:00,5.000000000000000,169.000000000000000,70.000000000000000,1.000000000000000,0.000000000000000,0.650000000000000, , , , , ,71-43-2,Benzene,1.3 ug/L,.65,06/10/2013,47.247317000000002,-94.217229000000003,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=783466,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=783466,2394754,Federal Dam,CITY,659456,11,Cass,121,22150.605930900001113,2394754_659456,783466_2394754_659456
1,4455,SR0000060,1772.000000000000000,Superfund,Reilly Tar & Chemical Saint Louis Park,439813,W423,Well,Well-Monitoring,Active,Quaternary Water Table Aquifer,45.000000000000000,873.000000000000000,917.51,10/20/2020 0:00:00,11.000000000000000,2082.000000000000000,342.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000, , , , , ,120-12-7; 120-12-7; 120-12-7; 92-52-4; 92-52-4; 92-52-4,Anthracene; Anthracene; Anthracene; Biphenyl; Biphenyl; Biphenyl,.05 ug/L; .05 ug/L; .05 ug/L; .002 ug/L; .002 ug/L; .002 ug/L,0; 0; 0; 0; 0; 0,10/20/2020,44.943635999999998,-93.365054999999998,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=439813,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=439813,2396500,Saint Louis Park,CITY,659472,27,Hennepin,49786,27165.562444899998809,2396500_659472,439813_2396500_659472
1,4456,SR0000349,1832.000000000000000,Superfund,MDA - Kettle River Creosote,828432,MW-28,Well,Well-Monitoring,Active, ,30.000000000000000,1007.000000000000000,1036.64,4/22/2021 0:00:00,13.000000000000000,1059.000000000000000,78.000000000000000,5.000000000000000,1.000000000000000,1.130000000000000,10/28/2020,91-57-6,2-Methylnaphthalene,9 ug/L,1.13,83-32-9; 120-12-7; 206-44-0; 86-73-7; 129-00-0,Acenaphthene; Anthracene; Fluoranthene; Fluorene; Pyrene,0 ug/L; 0 ug/L; 0 ug/L; 0 ug/L; 0 ug/L,0; 0; 0; 0; 0,04/22/2021,46.117769000000003,-92.870039000000006,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=828432,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=828432,2396533,Sandstone,CITY,659503,58,Pine,2583,24316.687823500000377,2396533_659503,828432_2396533_659503
1,4457,SR0000365,31373698.000000000000000,Superfund,3M Woodbury,257638,257638,Well,Well-Other, , ,0.000000000000000,0.000000000000000, ,9/13/2016 0:00:00,2.000000000000000,42.000000000000000,4.000000000000000,4.000000000000000,4.000000000000000,4430.380000000000109,09/13/2016,108427-53-8; 108427-53-8; 335-67-1; 335-67-1,Perfluorohexanesulfonate (PFHxS); Perfluorohexanesulfonate (PFHxS); Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA),.012 ug/L; .012 ug/L; .035 ug/L; .035 ug/L,1.2; 1.2; 4430.38; 4430.38,45187-15-3; 45187-15-3; 375-22-4; 375-22-4,Perfluorobutanesulfonate (PFBS); Perfluorobutanesulfonate (PFBS); Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA),.012 ug/L; .012 ug/L; .56 ug/L; .56 ug/L,.12; .12; .08; .08,09/13/2016,44.817047000000002,-92.994259999999997,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=257638,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=257638,664354,Grey Cloud Island,TOWNSHIP,659526,82,Washington,285,23167.761173300001246,664354_659526,257638_664354_659526
1,4458,SR0001491,43625976.000000000000000,Superfund,East Metro PFAS,544431, ,Well,Well-Domestic,Active,Jordan,255.000000000000000,670.000000000000000,925,6/1/2020 0:00:00,1.000000000000000,14.000000000000000,12.000000000000000,2.000000000000000,0.000000000000000,0.020000000000000, , , , , ,375-22-4; 375-22-4,Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA),.15 ug/L; .15 ug/L,.02; .02,06/01/2020,44.980594000000004,-92.854037000000005,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=544431,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=544431,665966,West Lakeland,TOWNSHIP,659526,82,Washington,3941,24495.634817300000577,665966_659526,544431_665966_659526
1,4459,SR0000056,1762.000000000000000,Superfund,Perham Arsenic,2001001689,SB-29,Borehole,Borehole,Inactive, ,23.000000000000000,1339.000000000000000,1361.551881,6/13/2018 0:00:00,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, , , , , , , , , , ,46.587167999999998,-95.572147000000001,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=2001001689,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=2001001689,2396181,Perham,CITY,659501,56,Otter Tail,3605,34216.240628100000322,2396181_659501,2001001689_2396181_659501
1,4460,SW-102,1305.000000000000000,Closed Landfill,Carlton County 2 Landfill,697458, ,Well,Well-Domestic,Active,Quaternary Water Table Aquifer,40.500000000000000,0.000000000000000, ,1/30/2025 0:00:00,4.000000000000000,327.000000000000000,111.000000000000000,1.000000000000000,2.000000000000000,5.810000000000000,11/16/2023,7440-38-2; 7439-96-5,"Arsenic, Dissolved; Manganese",10.2 ug/L; 581 ug/L,1.02; 5.81,123-91-1,"1,4-Dioxane",.17 ug/L,.17,11/16/2023,46.649644000000002,-92.485709999999997,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=697458,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=697458,665823,Twin Lakes,TOWNSHIP,659454,09,Carlton,2196,90169.055674300005194,665823_659454,697458_665823_659454
1,4461,SR0000003,24989611.000000000000000,Superfund,General Mills,810060,314GS,Well,Well-Monitoring,Sealed, ,23.000000000000000,824.000000000000000,846.83,11/14/2019 0:00:00,4.000000000000000,670.000000000000000,122.000000000000000,6.000000000000000,6.000000000000000,802.500000000000000,11/14/2019,127-18-4; 127-18-4; 79-01-6; 79-01-6; 156-59-2; 156-59-2,"Tetrachloroethene; Tetrachloroethene; Trichloroethene; Trichloroethene; cis-1,2-Dichloroethene; cis-1,2-Dichloroethene",11.8 ug/L; 11.8 ug/L; 321 ug/L; 321 ug/L; 137 ug/L; 137 ug/L,2.95; 2.95; 802.5; 802.5; 22.83; 22.83,75-34-3; 75-34-3; 75-35-4; 75-35-4; 156-60-5; 156-60-5,"1,1-Dichloroethane; 1,1-Dichloroethane; 1,1-Dichloroethene; 1,1-Dichloroethene; trans-1,2-Dichloroethene; trans-1,2-Dichloroethene",1 ug/L; 1 ug/L; .59 ug/L; .59 ug/L; 3.5 ug/L; 3.5 ug/L,.01; .01; .08; .08; .39; .39,11/14/2019,44.987268000000000,-93.226228000000006,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=810060,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=810060,2395345,Minneapolis,CITY,659472,27,Hennepin,436934,61006.932956600001489,2395345_659472,810060_2395345_659472
1,4462,SR0001491,43625976.000000000000000,Superfund,East Metro PFAS,596896, ,Well,Well-Domestic,Active,Jordan,300.000000000000000,628.000000000000000,927.63782496,6/2/2022 0:00:00,3.000000000000000,633.000000000000000,219.000000000000000,6.000000000000000,0.000000000000000,0.400000000000000, , , , , ,375-22-4; 375-22-4; 375-22-4; 79-01-6; 79-01-6; 79-01-6,Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Trichloroethene (TCE); Trichloroethene (TCE); Trichloroethene (TCE),.15 ug/L; .15 ug/L; .15 ug/L; .16 ug/L; .16 ug/L; .16 ug/L,.02; .02; .02; .4; .4; .4,06/02/2022,44.987006000000001,-92.855822000000003,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=596896,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=596896,665966,West Lakeland,TOWNSHIP,659526,82,Washington,3941,24495.634817300000577,665966_659526,596896_665966_659526
